age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,balance_group,age_group,day_group,pdays_group,duration_group,campaign_group,duration_age,duration_campaign_ratio,duration_ratio
40,technician,married,secondary,no,1270,no,no,cellular,17,apr,342,2,-1,0,unknown,no,1k to 10k,40-49,Day 16-20,Never contacted,240-359s,2,8.55,114.0,1.2956445156527443
25,technician,single,tertiary,no,777,yes,no,unknown,14,may,351,1,-1,0,unknown,no,0 to 1k,20-29,Day 11-15,Never contacted,240-359s,1,14.04,175.5,1.3297404239593955
58,retired,married,secondary,no,764,no,no,cellular,12,aug,219,4,-1,0,unknown,no,0 to 1k,50-59,Day 11-15,Never contacted,120-239s,4-5,3.7758620689655173,43.8,0.8296671021285117
36,unemployed,married,secondary,no,-872,yes,yes,cellular,20,nov,153,1,183,1,failure,no,-1k to 0,30-39,Day 16-20,6-12 months,120-239s,1,4.25,76.5,0.5796304412130698
35,technician,single,tertiary,no,2658,yes,no,cellular,19,aug,768,2,141,3,failure,yes,1k to 10k,30-39,Day 16-20,3-6 months,720-839s,2,21.942857142857143,256.0,2.909517508834233
41,services,divorced,secondary,no,654,yes,no,cellular,13,may,139,2,-1,0,unknown,no,0 to 1k,40-49,Day 11-15,Never contacted,120-239s,2,3.3902439024390243,46.333333333333336,0.5265923616249458
29,management,married,tertiary,no,199,yes,yes,unknown,7,may,1689,4,-1,0,unknown,yes,0 to 1k,20-29,Day 6-10,Never contacted,1680-1799s,4-5,58.241379310344826,337.8,6.398665458881536
79,retired,married,primary,no,8556,no,no,telephone,18,jan,326,2,272,2,success,yes,1k to 10k,70-79,Day 16-20,6-12 months,240-359s,2,4.1265822784810124,108.66666666666667,1.235029567552031
37,blue-collar,divorced,secondary,no,33,yes,no,cellular,20,nov,106,2,167,1,failure,no,0 to 1k,30-39,Day 16-20,3-6 months,0-119s,2,2.864864864864865,35.333333333333336,0.40157403116722484
39,management,divorced,tertiary,no,1315,yes,no,cellular,19,nov,1337,4,126,1,failure,no,1k to 10k,30-39,Day 16-20,3-6 months,1320-1439s,4-5,34.282051282051285,267.4,5.065136600665846
48,retired,married,primary,no,5173,yes,no,unknown,18,jun,88,8,-1,0,unknown,no,1k to 10k,40-49,Day 16-20,Never contacted,0-119s,8-10,1.8333333333333333,9.777777777777779,0.33338221455392253
35,technician,single,tertiary,no,3552,no,no,cellular,21,nov,267,1,-1,0,unknown,no,1k to 10k,30-39,Day 21-25,Never contacted,240-359s,1,7.628571428571429,133.5,1.0115119464306512
32,blue-collar,married,secondary,no,3514,yes,no,unknown,20,may,226,2,-1,0,unknown,no,1k to 10k,30-39,Day 16-20,Never contacted,120-239s,2,7.0625,75.33333333333333,0.8561861419225737
37,management,married,tertiary,no,1689,yes,no,unknown,29,may,645,2,-1,0,unknown,no,1k to 10k,30-39,Day 26-31,Never contacted,600-719s,2,17.43243243243243,215.0,2.4435400953100004
29,blue-collar,single,tertiary,no,455,no,no,telephone,21,apr,403,1,-1,0,unknown,yes,0 to 1k,20-29,Day 21-25,Never contacted,360-479s,1,13.89655172413793,201.5,1.5267390052867134
44,entrepreneur,married,tertiary,no,3463,yes,yes,cellular,28,aug,210,3,-1,0,unknown,no,1k to 10k,40-49,Day 26-31,Never contacted,120-239s,3,4.7727272727272725,52.5,0.7955711938218606
49,services,married,secondary,no,47,no,no,unknown,5,may,234,2,-1,0,unknown,no,0 to 1k,40-49,Day 1-5,Never contacted,120-239s,2,4.775510204081633,78.0,0.8864936159729303
33,services,married,primary,no,0,yes,no,cellular,18,jul,351,2,-1,0,unknown,no,-1k to 0,30-39,Day 16-20,Never contacted,240-359s,2,10.636363636363637,117.0,1.3297404239593955
49,blue-collar,married,primary,no,902,no,no,unknown,9,jun,210,2,-1,0,unknown,no,0 to 1k,40-49,Day 6-10,Never contacted,120-239s,2,4.285714285714286,70.0,0.7955711938218606
45,technician,single,tertiary,no,0,yes,no,cellular,18,nov,139,2,-1,0,unknown,no,-1k to 0,40-49,Day 16-20,Never contacted,120-239s,2,3.088888888888889,46.333333333333336,0.5265923616249458
39,blue-collar,married,secondary,no,0,no,no,cellular,2,feb,731,1,193,3,failure,no,-1k to 0,30-39,Day 1-5,6-12 months,720-839s,1,18.743589743589745,365.5,2.7693454413513336
41,admin.,divorced,secondary,no,3823,no,no,cellular,26,apr,234,10,-1,0,unknown,no,1k to 10k,40-49,Day 26-31,Never contacted,120-239s,8-10,5.7073170731707314,21.272727272727273,0.8864936159729303
77,retired,married,primary,no,680,no,no,telephone,27,nov,341,4,94,3,failure,no,0 to 1k,70-79,Day 26-31,3-6 months,240-359s,4-5,4.428571428571429,68.2,1.2918560813964497
44,services,divorced,secondary,no,0,yes,yes,unknown,13,may,97,1,-1,0,unknown,no,-1k to 0,40-49,Day 11-15,Never contacted,0-119s,1,2.2045454545454546,48.5,0.3674781228605737
42,technician,married,secondary,no,2030,yes,yes,cellular,9,jul,196,1,-1,0,unknown,no,1k to 10k,40-49,Day 6-10,Never contacted,120-239s,1,4.666666666666667,98.0,0.7425331142337366
61,management,married,tertiary,no,6016,no,no,cellular,2,feb,670,3,-1,0,unknown,yes,1k to 10k,60-69,Day 1-5,Never contacted,600-719s,3,10.98360655737705,167.5,2.5382509517173646
32,management,married,tertiary,no,138,no,no,cellular,20,aug,94,4,-1,0,unknown,no,0 to 1k,30-39,Day 16-20,Never contacted,0-119s,4-5,2.9375,18.8,0.35611282009169
60,housemaid,married,primary,no,0,no,yes,telephone,22,jul,124,1,-1,0,unknown,no,-1k to 0,60-69,Day 21-25,Never contacted,120-239s,1,2.066666666666667,62.0,0.4697658477805272
40,student,married,secondary,no,260,no,no,cellular,19,nov,52,1,152,6,failure,no,0 to 1k,40-49,Day 16-20,3-6 months,0-119s,1,1.3,26.0,0.19699858132731785
29,technician,married,secondary,no,1599,yes,no,cellular,8,jul,115,1,61,1,failure,no,1k to 10k,20-29,Day 6-10,1-3 months,0-119s,1,3.9655172413793105,57.5,0.435669939473876
36,entrepreneur,married,primary,no,177,yes,no,unknown,12,may,63,5,-1,0,unknown,no,0 to 1k,30-39,Day 11-15,Never contacted,0-119s,4-5,1.75,10.5,0.23867135814655818
29,admin.,single,secondary,no,1117,yes,no,unknown,8,may,77,2,-1,0,unknown,no,1k to 10k,20-29,Day 6-10,Never contacted,0-119s,2,2.6551724137931036,25.666666666666668,0.2917094377346822
54,management,married,tertiary,no,2819,no,no,cellular,7,aug,123,3,-1,0,unknown,no,1k to 10k,50-59,Day 6-10,Never contacted,120-239s,3,2.2777777777777777,30.75,0.4659774135242326
57,technician,married,secondary,no,589,yes,no,cellular,2,feb,223,1,76,4,failure,no,0 to 1k,50-59,Day 1-5,1-3 months,120-239s,1,3.912280701754386,111.5,0.84482083915369
38,services,single,secondary,no,-196,yes,no,cellular,2,feb,60,1,271,1,failure,no,-1k to 0,30-39,Day 1-5,6-12 months,0-119s,1,1.5789473684210527,30.0,0.22730605537767445
28,management,married,tertiary,no,3694,no,yes,cellular,8,jul,70,2,-1,0,unknown,no,1k to 10k,20-29,Day 6-10,Never contacted,0-119s,2,2.5,23.333333333333332,0.2651903979406202
28,blue-collar,married,secondary,no,1325,yes,no,cellular,15,may,242,1,-1,0,unknown,no,1k to 10k,20-29,Day 11-15,Never contacted,240-359s,1,8.642857142857142,121.0,0.9168010900232869
30,blue-collar,married,primary,no,-518,yes,yes,unknown,28,may,244,6,-1,0,unknown,no,-1k to 0,30-39,Day 26-31,Never contacted,240-359s,6-7,8.133333333333333,34.857142857142854,0.9243779585358761
39,technician,married,secondary,no,626,yes,no,cellular,11,may,126,2,-1,0,unknown,no,0 to 1k,30-39,Day 11-15,Never contacted,120-239s,2,3.230769230769231,42.0,0.47734271629311636
56,retired,married,secondary,no,1333,no,no,cellular,28,aug,17,14,-1,0,unknown,no,1k to 10k,50-59,Day 26-31,Never contacted,0-119s,10+,0.30357142857142855,1.1333333333333333,0.06440338235700777
58,retired,single,secondary,no,1640,no,yes,cellular,4,feb,72,6,274,4,failure,no,1k to 10k,50-59,Day 1-5,6-12 months,0-119s,6-7,1.2413793103448276,10.285714285714286,0.2727672664532093
59,retired,married,secondary,no,0,no,no,cellular,18,jul,247,4,-1,0,unknown,no,-1k to 0,50-59,Day 16-20,Never contacted,240-359s,4-5,4.186440677966102,49.4,0.9357432613047598
50,services,married,secondary,no,60,no,yes,cellular,27,aug,151,8,-1,0,unknown,no,0 to 1k,50-59,Day 26-31,Never contacted,120-239s,8-10,3.02,16.77777777777778,0.5720535727004807
38,services,married,secondary,no,0,no,yes,cellular,16,jul,1473,6,-1,0,unknown,no,-1k to 0,30-39,Day 16-20,Never contacted,1440-1559s,6-7,38.76315789473684,210.42857142857142,5.5803636595219075
36,technician,single,secondary,no,9149,yes,no,cellular,13,aug,141,3,-1,0,unknown,no,1k to 10k,30-39,Day 11-15,Never contacted,120-239s,3,3.9166666666666665,35.25,0.5341692301375349
60,admin.,divorced,secondary,no,174,yes,no,cellular,15,may,241,1,364,1,failure,no,0 to 1k,60-69,Day 11-15,6-12 months,240-359s,1,4.016666666666667,120.5,0.9130126557669923
34,entrepreneur,married,tertiary,no,4343,no,no,unknown,9,jun,85,4,-1,0,unknown,no,1k to 10k,30-39,Day 6-10,Never contacted,0-119s,4-5,2.5,17.0,0.3220169117850388
50,management,married,secondary,no,732,no,no,cellular,7,apr,736,7,-1,0,unknown,no,0 to 1k,50-59,Day 6-10,Never contacted,720-839s,6-7,14.72,92.0,2.7882876126328067
51,blue-collar,divorced,secondary,no,78,yes,no,unknown,27,may,723,2,-1,0,unknown,no,0 to 1k,50-59,Day 26-31,Never contacted,720-839s,2,14.176470588235293,241.0,2.7390379673009773
25,blue-collar,single,secondary,no,-350,yes,no,unknown,23,jun,95,3,-1,0,unknown,no,-1k to 0,20-29,Day 21-25,Never contacted,0-119s,3,3.8,23.75,0.35990125434798453
66,admin.,single,secondary,no,10177,no,no,cellular,5,may,272,4,-1,0,unknown,no,10k to 50k,60-69,Day 1-5,Never contacted,240-359s,4-5,4.121212121212121,54.4,1.0304541177121243
55,management,divorced,tertiary,no,1598,no,no,cellular,22,aug,607,4,-1,0,unknown,no,1k to 10k,50-59,Day 21-25,Never contacted,600-719s,4-5,11.036363636363637,121.4,2.2995795935708063
37,technician,married,secondary,no,2707,yes,no,telephone,16,jul,109,1,-1,0,unknown,no,1k to 10k,30-39,Day 16-20,Never contacted,0-119s,1,2.945945945945946,54.5,0.4129393339361086
27,blue-collar,single,secondary,no,3792,no,no,cellular,22,apr,279,2,-1,0,unknown,yes,1k to 10k,20-29,Day 21-25,Never contacted,240-359s,2,10.333333333333334,93.0,1.0569731575061863
38,technician,married,tertiary,no,432,yes,no,cellular,15,may,10,2,373,1,other,no,0 to 1k,30-39,Day 11-15,1-2 years,0-119s,2,0.2631578947368421,3.3333333333333335,0.03788434256294574
36,management,single,tertiary,no,490,no,no,cellular,28,aug,207,8,98,1,failure,yes,0 to 1k,30-39,Day 26-31,3-6 months,120-239s,8-10,5.75,23.0,0.7842058910529769
34,management,married,tertiary,no,3301,yes,no,cellular,17,jun,485,2,227,4,failure,yes,1k to 10k,30-39,Day 16-20,6-12 months,480-599s,2,14.264705882352942,161.66666666666666,1.8373906143028684
41,technician,married,tertiary,no,177,yes,no,telephone,11,jul,117,2,-1,0,unknown,no,0 to 1k,40-49,Day 11-15,Never contacted,0-119s,2,2.8536585365853657,39.0,0.44324680798646515
38,blue-collar,single,tertiary,no,14058,no,no,telephone,17,jul,293,20,-1,0,unknown,no,10k to 50k,30-39,Day 16-20,Never contacted,240-359s,10+,7.7105263157894735,13.952380952380953,1.1100112370943103
57,self-employed,married,secondary,no,11494,no,no,cellular,19,nov,198,1,-1,0,unknown,no,10k to 50k,50-59,Day 16-20,Never contacted,120-239s,1,3.473684210526316,99.0,0.7501099827463257
49,self-employed,married,secondary,no,2576,yes,no,cellular,15,may,64,6,-1,0,unknown,no,1k to 10k,40-49,Day 11-15,Never contacted,0-119s,6-7,1.3061224489795917,9.142857142857142,0.24245979240285273
24,student,single,secondary,no,822,no,no,cellular,27,oct,184,1,91,2,failure,yes,0 to 1k,20-29,Day 26-31,3-6 months,120-239s,1,7.666666666666667,92.0,0.6970719031582017
49,admin.,married,secondary,no,13229,no,yes,telephone,8,jul,77,2,-1,0,unknown,no,10k to 50k,40-49,Day 6-10,Never contacted,0-119s,2,1.5714285714285714,25.666666666666668,0.2917094377346822
30,technician,single,secondary,no,-522,yes,yes,cellular,5,may,670,2,286,6,failure,yes,-1k to 0,30-39,Day 1-5,6-12 months,600-719s,2,22.333333333333332,223.33333333333334,2.5382509517173646
31,management,married,tertiary,yes,-253,no,no,cellular,12,aug,220,4,-1,0,unknown,no,-1k to 0,30-39,Day 11-15,Never contacted,120-239s,4-5,7.096774193548387,44.0,0.8334555363848063
40,services,married,secondary,no,0,no,no,unknown,12,jun,543,2,-1,0,unknown,no,-1k to 0,40-49,Day 11-15,Never contacted,480-599s,2,13.575,181.0,2.057119801167954
42,technician,divorced,secondary,no,-280,yes,no,unknown,26,may,258,1,-1,0,unknown,no,-1k to 0,40-49,Day 26-31,Never contacted,240-359s,1,6.142857142857143,129.0,0.9774160381240001
41,blue-collar,married,primary,no,-204,yes,yes,unknown,6,jun,42,1,-1,0,unknown,no,-1k to 0,40-49,Day 6-10,Never contacted,0-119s,1,1.024390243902439,21.0,0.1591142387643721
36,student,single,secondary,no,386,no,no,unknown,18,jun,359,2,-1,0,unknown,no,0 to 1k,30-39,Day 16-20,Never contacted,240-359s,2,9.972222222222221,119.66666666666667,1.3600478980097521
42,management,married,tertiary,no,372,yes,no,cellular,3,aug,654,2,-1,0,unknown,yes,0 to 1k,40-49,Day 1-5,Never contacted,600-719s,2,15.571428571428571,218.0,2.4776360036166514
23,technician,single,secondary,no,598,no,no,cellular,30,apr,166,1,-1,0,unknown,no,0 to 1k,20-29,Day 26-31,Never contacted,120-239s,1,7.217391304347826,83.0,0.6288800865448994
34,management,single,primary,no,1534,yes,no,cellular,16,apr,156,1,147,7,other,no,1k to 10k,30-39,Day 16-20,3-6 months,120-239s,1,4.588235294117647,78.0,0.5909957439819535
40,technician,married,secondary,no,990,yes,no,cellular,6,feb,252,3,-1,0,unknown,no,0 to 1k,40-49,Day 6-10,Never contacted,240-359s,3,6.3,63.0,0.9546854325862327
37,unemployed,married,secondary,no,1978,no,no,cellular,9,sep,404,1,182,1,success,yes,1k to 10k,30-39,Day 6-10,6-12 months,360-479s,1,10.91891891891892,202.0,1.530527439543008
45,technician,married,secondary,no,1410,no,no,cellular,11,aug,71,2,-1,0,unknown,no,1k to 10k,40-49,Day 11-15,Never contacted,0-119s,2,1.5777777777777777,23.666666666666668,0.26897883219691476
29,management,single,tertiary,no,15459,no,no,cellular,26,may,245,3,97,7,success,no,10k to 50k,20-29,Day 26-31,3-6 months,240-359s,3,8.448275862068966,61.25,0.9281663927921706
34,admin.,married,secondary,no,1671,no,no,unknown,21,may,160,1,-1,0,unknown,no,1k to 10k,30-39,Day 21-25,Never contacted,120-239s,1,4.705882352941177,80.0,0.6061494810071318
38,blue-collar,married,secondary,no,648,yes,no,unknown,3,jun,179,1,-1,0,unknown,no,0 to 1k,30-39,Day 1-5,Never contacted,120-239s,1,4.7105263157894735,89.5,0.6781297318767288
53,admin.,married,secondary,no,459,no,no,cellular,14,oct,317,6,192,1,success,no,0 to 1k,50-59,Day 11-15,6-12 months,240-359s,6-7,5.981132075471698,45.285714285714285,1.20093365924538
30,blue-collar,married,secondary,no,975,yes,no,cellular,13,may,256,2,351,2,failure,no,0 to 1k,30-39,Day 11-15,6-12 months,240-359s,2,8.533333333333333,85.33333333333333,0.9698391696114109
44,blue-collar,married,primary,no,271,yes,yes,unknown,9,may,94,1,-1,0,unknown,no,0 to 1k,40-49,Day 6-10,Never contacted,0-119s,1,2.1363636363636362,47.0,0.35611282009169
51,self-employed,married,tertiary,no,2007,no,no,unknown,16,jun,1021,1,-1,0,unknown,no,1k to 10k,50-59,Day 16-20,Never contacted,960-1079s,1,20.019607843137255,510.5,3.8679913756767603
34,technician,married,secondary,no,50,no,no,cellular,11,aug,106,3,-1,0,unknown,no,0 to 1k,30-39,Day 11-15,Never contacted,0-119s,3,3.1176470588235294,26.5,0.40157403116722484
38,unemployed,married,tertiary,no,2812,yes,no,cellular,30,apr,830,1,-1,0,unknown,yes,1k to 10k,30-39,Day 26-31,Never contacted,720-839s,1,21.842105263157894,415.0,3.1444004327244963
49,blue-collar,married,primary,no,305,yes,yes,telephone,10,jul,834,10,-1,0,unknown,no,0 to 1k,40-49,Day 6-10,Never contacted,720-839s,8-10,17.020408163265305,75.81818181818181,3.1595541697496747
54,management,married,primary,no,2508,no,no,unknown,20,jun,34,8,-1,0,unknown,no,1k to 10k,50-59,Day 16-20,Never contacted,0-119s,8-10,0.6296296296296297,3.7777777777777777,0.12880676471401553
58,blue-collar,married,primary,no,0,yes,no,cellular,31,jul,5,25,-1,0,unknown,no,-1k to 0,50-59,Day 26-31,Never contacted,0-119s,10+,0.08620689655172414,0.19230769230769232,0.01894217128147287
49,entrepreneur,married,secondary,no,1916,no,yes,telephone,14,jul,281,3,-1,0,unknown,no,1k to 10k,40-49,Day 11-15,Never contacted,240-359s,3,5.73469387755102,70.25,1.0645500260187752
48,management,married,tertiary,no,5057,no,yes,cellular,19,nov,37,1,-1,0,unknown,no,1k to 10k,40-49,Day 16-20,Never contacted,0-119s,1,0.7708333333333334,18.5,0.14017206748289923
49,services,married,secondary,no,400,no,no,cellular,21,aug,151,3,-1,0,unknown,no,0 to 1k,40-49,Day 21-25,Never contacted,120-239s,3,3.0816326530612246,37.75,0.5720535727004807
47,blue-collar,married,primary,no,320,no,no,telephone,30,jul,203,2,-1,0,unknown,no,0 to 1k,40-49,Day 26-31,Never contacted,120-239s,2,4.319148936170213,67.66666666666667,0.7690521540277986
44,technician,married,secondary,no,2776,yes,no,cellular,27,jan,701,1,-1,0,unknown,yes,1k to 10k,40-49,Day 26-31,Never contacted,600-719s,1,15.931818181818182,350.5,2.6556924136624964
72,retired,married,primary,no,763,no,no,cellular,24,apr,384,2,-1,0,unknown,yes,0 to 1k,70-79,Day 21-25,Never contacted,360-479s,2,5.333333333333333,128.0,1.4547587544171166
26,housemaid,married,secondary,no,-759,yes,no,cellular,11,jul,191,1,-1,0,unknown,no,-1k to 0,20-29,Day 11-15,Never contacted,120-239s,1,7.346153846153846,95.5,0.7235909429522637
53,retired,married,tertiary,no,-22,yes,no,cellular,31,jul,20,3,-1,0,unknown,no,-1k to 0,50-59,Day 26-31,Never contacted,0-119s,3,0.37735849056603776,5.0,0.07576868512589148
33,admin.,married,tertiary,no,640,no,no,cellular,24,jul,318,1,-1,0,unknown,no,0 to 1k,30-39,Day 21-25,Never contacted,240-359s,1,9.636363636363637,159.0,1.2047220935016745
33,blue-collar,married,secondary,no,139,yes,yes,cellular,18,may,732,2,291,5,failure,yes,0 to 1k,30-39,Day 16-20,6-12 months,720-839s,2,22.181818181818183,244.0,2.7731338756076283
34,blue-collar,married,secondary,no,470,yes,yes,cellular,20,apr,217,1,-1,0,unknown,no,0 to 1k,30-39,Day 16-20,Never contacted,120-239s,1,6.382352941176471,108.5,0.8220902336159226
33,blue-collar,single,secondary,no,-416,yes,no,unknown,16,may,767,2,-1,0,unknown,yes,-1k to 0,30-39,Day 16-20,Never contacted,720-839s,2,23.242424242424242,255.66666666666666,2.9057290745779385
37,technician,married,secondary,no,4030,yes,no,unknown,26,may,178,5,-1,0,unknown,no,1k to 10k,30-39,Day 26-31,Never contacted,120-239s,4-5,4.8108108108108105,29.666666666666668,0.6743412976204342
30,self-employed,married,secondary,no,1772,yes,no,cellular,13,apr,158,4,-1,0,unknown,no,1k to 10k,30-39,Day 11-15,Never contacted,120-239s,4-5,5.266666666666667,31.6,0.5985726124945427
34,management,married,tertiary,no,573,no,no,cellular,10,aug,122,1,-1,0,unknown,no,0 to 1k,30-39,Day 6-10,Never contacted,120-239s,1,3.588235294117647,61.0,0.46218897926793806
31,technician,married,secondary,no,0,no,yes,cellular,19,aug,144,4,-1,0,unknown,no,-1k to 0,30-39,Day 16-20,Never contacted,120-239s,4-5,4.645161290322581,28.8,0.5455345329064186
47,technician,married,tertiary,no,2106,yes,no,unknown,6,may,168,1,-1,0,unknown,no,1k to 10k,40-49,Day 6-10,Never contacted,120-239s,1,3.574468085106383,84.0,0.6364569550574884
49,blue-collar,married,primary,no,365,no,no,unknown,26,may,59,2,-1,0,unknown,no,0 to 1k,40-49,Day 26-31,Never contacted,0-119s,2,1.2040816326530612,19.666666666666668,0.22351762112137988
27,admin.,single,secondary,no,15,no,yes,cellular,21,jul,177,1,-1,0,unknown,no,0 to 1k,20-29,Day 21-25,Never contacted,120-239s,1,6.555555555555555,88.5,0.6705528633641397
34,admin.,married,secondary,no,475,yes,no,unknown,7,may,559,1,-1,0,unknown,no,0 to 1k,30-39,Day 6-10,Never contacted,480-599s,1,16.441176470588236,279.5,2.117734749268667
33,blue-collar,single,secondary,no,5739,yes,yes,cellular,21,nov,374,1,-1,0,unknown,no,1k to 10k,30-39,Day 21-25,Never contacted,360-479s,1,11.333333333333334,187.0,1.4168744118541707
45,management,divorced,tertiary,no,220,yes,no,unknown,18,jun,89,4,-1,0,unknown,no,0 to 1k,40-49,Day 16-20,Never contacted,0-119s,4-5,1.9777777777777779,17.8,0.3371706488102171
41,self-employed,married,primary,no,204,no,no,cellular,13,aug,111,7,-1,0,unknown,no,0 to 1k,40-49,Day 11-15,Never contacted,0-119s,6-7,2.707317073170732,13.875,0.42051620244869775
49,management,divorced,tertiary,no,2370,yes,yes,unknown,17,nov,56,1,103,2,other,no,1k to 10k,40-49,Day 16-20,3-6 months,0-119s,1,1.1428571428571428,28.0,0.21215231835249615
